canonical_annotation_id,image_id,worker_id,raw_condition,stage,context_key,processing_status,confirmation_source,imputed_point,raw_point_count,effective_point_count,main_worker,raw_odd,reviewed_repair,analysis_valid,exclusion_reason,scope
f6bfdcf15004e457,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,W032,manual,P1,P1|0|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,unconfirmed_odd_unchanged,,False,9,9,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
80a4655a847e5a65,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W017,semi,P1,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,unconfirmed_odd_unchanged,,False,9,9,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
3d1c6d9fda198b1b,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,W017,semi,P1,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,unconfirmed_odd_unchanged,,False,13,13,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
adb443cf2cd44a01,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,W036,semi,P1,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,unconfirmed_odd_unchanged,,False,15,15,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
9b8f8bec4da82b48,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,W018,manual,P1,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,unconfirmed_odd_unchanged,,False,21,21,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
8ffe08f072e2b12e,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,W002,manual,P1,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,unchanged,,False,28,28,True,False,False,False,explicit_review_excluded,in_scope
2559d23544f7b937,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,W002,manual,P1,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,unconfirmed_odd_unchanged,,False,17,17,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
af1ada91e5648762,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,W037,semi,P1,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,unconfirmed_odd_unchanged,,False,11,11,True,True,False,False,unconfirmed_odd_or_ambiguous,oos
ef46460f29fb4a76,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W031,manual,P1,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,unconfirmed_odd_unchanged,,False,9,9,True,True,False,False,unconfirmed_odd_or_ambiguous,in_scope
837d51d499c08b0e0765,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W002,manual,C1,C1|0|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b|manual,confirmed_ambiguous_excluded,user_explicit_four_record_table_20260909,False,15,,True,True,False,False,unconfirmed_odd_or_ambiguous,oos
