schema_version,meta_response_long_id,canonical_annotation_id,stage,block_index,base_task_id,raw_condition,worker_id,field_name,choice_index,choice_raw,choice_code,response_state,field_applicability,response_timing_status,structural_na_reason,response_conflict,source_path,source_sha256
uncertainty_substrate_v1,9c8a68204bbf22bf|scope|1,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,scope,1,normal,normal,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,9c8a68204bbf22bf|difficulty|1,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,difficulty,1,trivial,trivial,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,9c8a68204bbf22bf|model_issue|1,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,model_issue,,,,not_evaluable,structural_not_applicable,not_time_locked,manual_or_nonsemi_has_no_model_proposal_issue_field,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,84b0461c974c6f08|scope|1,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,scope,1,normal,normal,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,84b0461c974c6f08|difficulty|1,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,difficulty,1,trivial,trivial,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,84b0461c974c6f08|model_issue|1,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,model_issue,,,,not_evaluable,structural_not_applicable,not_time_locked,manual_or_nonsemi_has_no_model_proposal_issue_field,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,b36f0dc2bb36d9b6|scope|1,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,scope,1,normal,normal,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,b36f0dc2bb36d9b6|difficulty|1,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,difficulty,1,trivial,trivial,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,b36f0dc2bb36d9b6|model_issue|1,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,model_issue,,,,not_evaluable,structural_not_applicable,not_time_locked,manual_or_nonsemi_has_no_model_proposal_issue_field,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,e43b14b1a0c01b0f|scope|1,e43b14b1a0c01b0f,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,12,scope,1,normal,normal,explicit_negative,applicable,post_task,,false,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
