schema_version,geometry_variant_id,canonical_annotation_id,stage,block_index,base_task_id,raw_condition,worker_id,variant,points_json,point_count,vertical_boundary_count,geometry_sha256,parse_status,geometry_computable,strict_valid,strict_reason,pairing_method,seam_crossing_detected,topology_valid,repair_application_status,repair_status,algorithm_version,algorithm_sha256,source_role,source_path,source_sha256
uncertainty_substrate_v1,9c8a68204bbf22bf|raw,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,raw,"[[119.30097087378641,167.02135922330098],[123.27766990291262,375.7980582524272],[387.7281553398058,161.05631067961164],[381.76310679611646,371.821359223301],[648.2019417475728,167.02135922330098],[648.2019417475728,371.821359223301],[900.7223300970874,169.0097087378641],[894.7572815533981,373.80970873786407]]",8,4,c294a5f74c6defc64c475e4424c96d1ad4d8c6681d9f1637fa4ea028f8a6dd1a,parsed,true,true,,raw_order_pairing,true,true,not_applicable,raw_preserved,label_studio_keypoint_export_1024x512_v1,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,raw_label_studio_result,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,9c8a68204bbf22bf|repaired,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,repaired,"[[119.5,167.0],[123.5,376.0],[382.0,372.0],[387.5,161.0],[648.0,167.0],[648.0,372.0],[895.0,374.0],[900.5,169.0]]",8,4,3146631e2a135f84ec5a27f5a226a3301d62b7889c4f69843d7b5c5c8d3bb255,repaired_variant_valid,true,true,,raw_order_pairing,true,true,not_asserted_historical_canonical_variant,frozen_canonical_variant_available,stage_frozen_canonical_geometry_provenance_v1,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a,frozen_stage_canonical_variant,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a
uncertainty_substrate_v1,9c8a68204bbf22bf|strict_normalized,9c8a68204bbf22bf,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,1,strict_normalized,"[[119.30097087378641,167.02135922330098],[123.27766990291262,375.7980582524272],[387.7281553398058,161.05631067961164],[381.76310679611646,371.821359223301],[648.2019417475728,167.02135922330098],[648.2019417475728,371.821359223301],[900.7223300970874,169.0097087378641],[894.7572815533981,373.80970873786407]]",8,4,c294a5f74c6defc64c475e4424c96d1ad4d8c6681d9f1637fa4ea028f8a6dd1a,strict_valid,true,true,,raw_order_pairing,true,true,not_applicable,no_repair_attempted,geometry_consensus_strict_seam_aware_current,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917,derived_strict_normalization,tools/thesis_main/analysis/geometry_consensus/representation.py,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917
uncertainty_substrate_v1,84b0461c974c6f08|raw,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,raw,"[[124.2130177514793,372.6390532544379],[121.18343195266272,157.53846153846155],[381.72781065088765,154.50887573964496],[378.698224852071,375.6686390532544],[645.301775147929,378.698224852071],[645.301775147929,154.50887573964496],[899.7869822485208,160.5680473372781],[896.7573964497043,372.6390532544379]]",8,4,b19ee1a4f107f8d542954170b873c1b8ccd8a2e2e8337a0d3e6eb36ca6ef30e3,parsed,true,true,,raw_order_pairing,true,true,not_applicable,raw_preserved,label_studio_keypoint_export_1024x512_v1,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,raw_label_studio_result,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,84b0461c974c6f08|repaired,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,repaired,"[[121.0,157.5],[124.0,372.5],[378.5,375.5],[381.5,154.5],[645.5,154.5],[645.5,378.5],[897.0,372.5],[900.0,160.5]]",8,4,409b792608b9062d721ee5ce457675d621906dde60cfcfdadae1a460822438e5,repaired_variant_valid,true,true,,raw_order_pairing,true,true,not_asserted_historical_canonical_variant,frozen_canonical_variant_available,stage_frozen_canonical_geometry_provenance_v1,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a,frozen_stage_canonical_variant,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a
uncertainty_substrate_v1,84b0461c974c6f08|strict_normalized,84b0461c974c6f08,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,10,strict_normalized,"[[124.2130177514793,372.6390532544379],[121.18343195266272,157.53846153846155],[381.72781065088765,154.50887573964496],[378.698224852071,375.6686390532544],[645.301775147929,378.698224852071],[645.301775147929,154.50887573964496],[899.7869822485208,160.5680473372781],[896.7573964497043,372.6390532544379]]",8,4,b19ee1a4f107f8d542954170b873c1b8ccd8a2e2e8337a0d3e6eb36ca6ef30e3,strict_valid,true,true,,raw_order_pairing,true,true,not_applicable,no_repair_attempted,geometry_consensus_strict_seam_aware_current,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917,derived_strict_normalization,tools/thesis_main/analysis/geometry_consensus/representation.py,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917
uncertainty_substrate_v1,b36f0dc2bb36d9b6|raw,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,raw,"[[123.6233250931997,160.05386931639694],[121.26250225880266,376.06914622558776],[380.9250138526819,158.0001552107273],[381.61999327282706,378.5751529009694],[645.5061588338245,160.3615929178369],[645.5061588338245,378.5751529009694],[897.2129629073912,162.39148649907537],[897.2129629073912,375.53031252911177]]",8,4,7d53034a643f3155e1a32502c285a01719f7bfd6b3c41474be36d04821aec074,parsed,true,true,,raw_order_pairing,true,true,not_applicable,raw_preserved,label_studio_keypoint_export_1024x512_v1,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,raw_label_studio_result,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
uncertainty_substrate_v1,b36f0dc2bb36d9b6|repaired,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,repaired,"[[121.5,376.0],[123.5,160.0],[381.0,158.0],[381.5,378.5],[645.5,160.5],[645.5,378.5],[897.0,162.5],[897.0,375.5]]",8,4,28bde31b9216fd519b01adc8f7f6aec2f47b48cdb42d57c2c09e9e13e18fd0a1,repaired_variant_valid,true,true,,raw_order_pairing,true,true,not_asserted_historical_canonical_variant,frozen_canonical_variant_available,stage_frozen_canonical_geometry_provenance_v1,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a,frozen_stage_canonical_variant,analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a
uncertainty_substrate_v1,b36f0dc2bb36d9b6|strict_normalized,b36f0dc2bb36d9b6,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,11,strict_normalized,"[[123.6233250931997,160.05386931639694],[121.26250225880266,376.06914622558776],[380.9250138526819,158.0001552107273],[381.61999327282706,378.5751529009694],[645.5061588338245,160.3615929178369],[645.5061588338245,378.5751529009694],[897.2129629073912,162.39148649907537],[897.2129629073912,375.53031252911177]]",8,4,7d53034a643f3155e1a32502c285a01719f7bfd6b3c41474be36d04821aec074,strict_valid,true,true,,raw_order_pairing,true,true,not_applicable,no_repair_attempted,geometry_consensus_strict_seam_aware_current,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917,derived_strict_normalization,tools/thesis_main/analysis/geometry_consensus/representation.py,56f84b839da7ebd677dee2c1b65f371422c1735a833aa24f8250e016b32b4917
uncertainty_substrate_v1,e43b14b1a0c01b0f|raw,e43b14b1a0c01b0f,P1,0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,12,raw,"[[123.04684317718942,164.75763747454178],[120.9613034623218,371.2260692464358],[377.4826883910388,158.5010183299389],[375.39714867617107,377.4826883910388],[648.6028513238289,158.5010183299389],[642.346232179226,369.14052953156823],[898.8676171079429,164.75763747454178],[892.6109979633401,373.3116089613035]]",8,4,5c3c2db5032485a0d48ba3ea9c8150bd3a026c2387194fd27e01e3db74404447,parsed,true,true,,raw_order_pairing,true,true,not_applicable,raw_preserved,label_studio_keypoint_export_1024x512_v1,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69,raw_label_studio_result,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json,a40ea344c04cc6259c5841f40a427cc82fa44258916dee672b4a7599d2cf8c69
