pool,key,code,building,condition,config,subtype,N,roster_origin,target_building_excluded,borrowed_removed
0,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QTSB_3,1,10,fixed_lobo_roster,True,True
1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QTSB_3,2,7,fixed_lobo_roster,True,True
2,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QTSB_3,3,6,fixed_lobo_roster,True,True
3,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QT_2,1,12,fixed_lobo_roster,True,True
4,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QT_2,2,11,fixed_lobo_roster,True,True
5,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QT_3,1,6,fixed_lobo_roster,True,True
6,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QT_3,2,6,fixed_lobo_roster,True,True
4,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,QT_3,3,11,fixed_lobo_roster,True,True
7,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,Q_2,1,6,fixed_lobo_roster,True,True
8,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,Q_2,2,18,fixed_lobo_roster,True,True
7,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,Q_3,1,6,fixed_lobo_roster,True,True
9,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,Q_3,2,16,fixed_lobo_roster,True,True
10,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,Q_3,3,2,fixed_lobo_roster,True,True
11,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,TRI_3,1,3,fixed_lobo_roster,True,True
12,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,TRI_3,2,7,fixed_lobo_roster,True,True
13,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va-04,7y3sRwLe3Va,manual,TRI_3,3,9,fixed_lobo_roster,True,True
14,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QTSB_3,1,10,fixed_lobo_roster,True,True
15,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QTSB_3,2,7,fixed_lobo_roster,True,True
16,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QTSB_3,3,6,fixed_lobo_roster,True,True
17,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QT_2,1,12,fixed_lobo_roster,True,True
18,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QT_2,2,11,fixed_lobo_roster,True,True
19,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QT_3,1,6,fixed_lobo_roster,True,True
20,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QT_3,2,6,fixed_lobo_roster,True,True
18,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,QT_3,3,11,fixed_lobo_roster,True,True
21,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,Q_2,1,6,fixed_lobo_roster,True,True
22,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,Q_2,2,18,fixed_lobo_roster,True,True
21,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,Q_3,1,6,fixed_lobo_roster,True,True
23,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,Q_3,2,16,fixed_lobo_roster,True,True
24,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,Q_3,3,2,fixed_lobo_roster,True,True
25,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,TRI_3,1,3,fixed_lobo_roster,True,True
26,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,TRI_3,2,7,fixed_lobo_roster,True,True
27,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va-08,7y3sRwLe3Va,oos,TRI_3,3,9,fixed_lobo_roster,True,True
28,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QTSB_3,1,10,fixed_lobo_roster,True,True
29,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QTSB_3,2,7,fixed_lobo_roster,True,True
30,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QTSB_3,3,5,fixed_lobo_roster,True,True
31,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QT_2,1,12,fixed_lobo_roster,True,True
32,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QT_2,2,10,fixed_lobo_roster,True,True
33,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QT_3,1,6,fixed_lobo_roster,True,True
34,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QT_3,2,6,fixed_lobo_roster,True,True
32,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,QT_3,3,10,fixed_lobo_roster,True,True
35,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,Q_2,1,6,fixed_lobo_roster,True,True
36,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,Q_2,2,17,fixed_lobo_roster,True,True
35,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,Q_3,1,6,fixed_lobo_roster,True,True
37,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,Q_3,2,16,fixed_lobo_roster,True,True
38,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,TRI_3,1,3,fixed_lobo_roster,True,True
39,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,TRI_3,2,7,fixed_lobo_roster,True,True
40,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,7y3sRwLe3Va,oos,TRI_3,3,8,fixed_lobo_roster,True,True
41,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QTSB_3,1,10,fixed_lobo_roster,True,True
42,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QTSB_3,2,7,fixed_lobo_roster,True,True
43,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QTSB_3,3,6,fixed_lobo_roster,True,True
44,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QT_2,1,12,fixed_lobo_roster,True,True
45,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QT_2,2,11,fixed_lobo_roster,True,True
46,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QT_3,1,6,fixed_lobo_roster,True,True
47,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QT_3,2,6,fixed_lobo_roster,True,True
45,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,QT_3,3,11,fixed_lobo_roster,True,True
48,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,Q_2,1,6,fixed_lobo_roster,True,True
49,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,Q_2,2,18,fixed_lobo_roster,True,True
48,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,Q_3,1,6,fixed_lobo_roster,True,True
50,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,Q_3,2,16,fixed_lobo_roster,True,True
51,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,Q_3,3,2,fixed_lobo_roster,True,True
52,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,TRI_3,1,3,fixed_lobo_roster,True,True
53,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,TRI_3,2,7,fixed_lobo_roster,True,True
54,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,7y3sRwLe3Va,semi,TRI_3,3,9,fixed_lobo_roster,True,True
55,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QTSB_3,1,10,fixed_lobo_roster,True,True
56,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QTSB_3,2,7,fixed_lobo_roster,True,True
57,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QTSB_3,3,6,fixed_lobo_roster,True,True
58,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QT_2,1,14,fixed_lobo_roster,True,True
59,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QT_2,2,9,fixed_lobo_roster,True,True
60,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QT_3,1,7,fixed_lobo_roster,True,True
61,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QT_3,2,7,fixed_lobo_roster,True,True
59,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,QT_3,3,9,fixed_lobo_roster,True,True
62,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,Q_2,1,6,fixed_lobo_roster,True,True
63,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,Q_2,2,18,fixed_lobo_roster,True,True
62,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,Q_3,1,6,fixed_lobo_roster,True,True
64,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,Q_3,2,13,fixed_lobo_roster,True,True
65,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,Q_3,3,5,fixed_lobo_roster,True,True
66,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,TRI_3,1,3,fixed_lobo_roster,True,True
67,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,TRI_3,2,7,fixed_lobo_roster,True,True
68,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs-10,B6ByNegPMKs,semi,TRI_3,3,9,fixed_lobo_roster,True,True
69,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QTSB_3,1,10,fixed_lobo_roster,True,True
70,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QTSB_3,2,7,fixed_lobo_roster,True,True
71,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QTSB_3,3,6,fixed_lobo_roster,True,True
72,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QT_2,1,14,fixed_lobo_roster,True,True
73,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QT_2,2,9,fixed_lobo_roster,True,True
74,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QT_3,1,7,fixed_lobo_roster,True,True
75,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QT_3,2,7,fixed_lobo_roster,True,True
73,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,QT_3,3,9,fixed_lobo_roster,True,True
76,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,Q_2,1,6,fixed_lobo_roster,True,True
77,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,Q_2,2,18,fixed_lobo_roster,True,True
76,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,Q_3,1,6,fixed_lobo_roster,True,True
78,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,Q_3,2,13,fixed_lobo_roster,True,True
79,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,Q_3,3,5,fixed_lobo_roster,True,True
80,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,TRI_3,1,3,fixed_lobo_roster,True,True
81,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,TRI_3,2,7,fixed_lobo_roster,True,True
82,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs-11,B6ByNegPMKs,manual,TRI_3,3,9,fixed_lobo_roster,True,True
83,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QTSB_3,1,10,fixed_lobo_roster,True,True
84,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QTSB_3,2,7,fixed_lobo_roster,True,True
85,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QTSB_3,3,6,fixed_lobo_roster,True,True
86,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QT_2,1,14,fixed_lobo_roster,True,True
87,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QT_2,2,9,fixed_lobo_roster,True,True
88,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QT_3,1,7,fixed_lobo_roster,True,True
89,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QT_3,2,7,fixed_lobo_roster,True,True
87,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,QT_3,3,9,fixed_lobo_roster,True,True
90,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,Q_2,1,6,fixed_lobo_roster,True,True
91,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,Q_2,2,18,fixed_lobo_roster,True,True
90,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,Q_3,1,6,fixed_lobo_roster,True,True
92,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,Q_3,2,13,fixed_lobo_roster,True,True
93,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,Q_3,3,5,fixed_lobo_roster,True,True
94,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,TRI_3,1,3,fixed_lobo_roster,True,True
95,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,TRI_3,2,7,fixed_lobo_roster,True,True
96,B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs-22,B6ByNegPMKs,semi,TRI_3,3,9,fixed_lobo_roster,True,True
97,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QTSB_3,1,9,fixed_lobo_roster,True,True
98,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QTSB_3,2,7,fixed_lobo_roster,True,True
99,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QTSB_3,3,6,fixed_lobo_roster,True,True
100,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QT_2,1,14,fixed_lobo_roster,True,True
101,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QT_2,2,8,fixed_lobo_roster,True,True
102,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QT_3,1,7,fixed_lobo_roster,True,True
103,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QT_3,2,7,fixed_lobo_roster,True,True
101,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,QT_3,3,8,fixed_lobo_roster,True,True
104,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs-33,B6ByNegPMKs,manual,Q_2,1,6,fixed_lobo_roster,True,True
