image_id,condition,cut,building,rule,n_observed,n_valid,n_invalid,n_supported_modes,n_singletons,singleton_mass,n_modes,same_point_count_multimodality,point_count_disagreement,within_mode_median,late_new_geometry,late_repartition,late_geometry_step,late_support_promotions,half_tv,p_tail_stable,onset_median_conditional,confirmation,early_k,p_early,p_any_stable,observed_early_limit,observations_after_k,early_limit_censored,late_h,max_few_modes,max_singleton_mass,order_fraction_required,medium_definition,grade,status,p_cumulative,p_late_interval,actual_late_limit,horizon_censored,cdf_early7,cdf_observed_by19,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,count_hohonet,count_yaw_range_hohonet,hohonet_fallback_phases,rotation_hohonet,count_bi_enclosed,count_yaw_range_bi_enclosed,count_bi_extended,count_yaw_range_bi_extended,bi_head_geometry_gap,bi_height_head_gap,rotation_bi_enclosed,rotation_bi_extended,rotation_ulayout,gap_hohonet_bi_enclosed,gap_hohonet_bi_extended,gap_hohonet_ulayout,gap_bi_enclosed_bi_extended,gap_bi_enclosed_ulayout,gap_bi_extended_ulayout,trait__floor_boundary__partial,trait__floor_boundary__present,trait__ceiling_boundary__partial,trait__ceiling_boundary__present,trait__corner_occlusion__absent,trait__corner_occlusion__present,trait__connected_space__absent,trait__connected_space__present,trait__reflection_glass__absent,trait__reflection_glass__present,trait__low_contrast__absent,trait__low_contrast__present,trait__doorway__否,trait__doorway__无法判断,trait__doorway__疑似,trait__doorway__确认,scope_known,oos_rate,scope_unknown
2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,manual,0.1,2t7WUuJeko7,G10_geometry,3,3,0,1,0,0,1,False,0,,,0,0.00292013706628,0.5,,0,,suffix,7,0,0,2,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,2,True,,,valid,通行与连接,早期争议复核导出.user_type,彩玻前门内狭长前厅,彩玻前门内狭长前厅,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|用餐|通行,否,supported_component:2t7WUuJeko7_27af7fd637014142a4f530cfd4557189,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00207463813294,8,0,8,0,0.000969912858526,1.48818266392,0.00424033776267,0.00542651133145,0.000472579749522,0.230131069738,0.230295385878,0.0219863909905,0.000969912858526,0.223006498074,0.223205984511,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,3,0,0
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,0.1,2t7WUuJeko7,G10_geometry,3,3,0,1,0,0,1,False,0,,,0,0.0190356774835,0.5,,0,,suffix,7,0,0,2,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,2,True,,,valid,卧室,早期争议复核导出.user_type,条纹墙纸卧室,条纹墙纸卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00249029367479,8,0,8,0,4.56131775278e-05,1.47616279125,0.00596788484395,0.00596771515466,0.000584263660481,0.180654867637,0.180633245332,0.0132559685714,4.56131775278e-05,0.177541251931,0.177519534604,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,3,0,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.1,2t7WUuJeko7,G10_geometry,1,1,0,0,1,,1,False,,,,0,,0,,0,,suffix,7,0,0,0,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,0,True,,,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室床与帘封凹口,花纹墙纸卧室床与帘封凹口,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00218454108154,8,0,8,0,0.00147926378788,1.58466207981,0.0092111121786,0.00983349798748,0.000604383440682,0.224090447229,0.223369768046,0.0259566155984,0.00147926378788,0.215938941503,0.215244043532,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,7y3sRwLe3Va,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0626401137484,0.19,0,0.00456325995738,0.143333333333,0.243,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,开放复合空间,后续41图亲审.current_classification.coarse_type,岛台厨房,岛台厨房,AI_new_spatial_review,new_original,厨房＋起居；厨房为主,后续41图亲审.current_classification.focus,厨房、起居,厨房|用餐,否,supported_component:7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kitchen,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00443750692001,8,0,8,0,0.00639179981446,0.852574288845,0.0121487487088,0.0093335667644,0.00255597895346,0.355676126232,0.35757516779,0.0465820865488,0.00639179981446,0.373921769493,0.375757079197,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,5,0.4,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,7y3sRwLe3Va,G10_geometry,24,24,0,1,0,0,1,False,0,0.022511757592,0,0,0.000634154727594,0,0,1,2,suffix,7,1,1,7,17,False,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,19,False,1,1,test,复合／待定,早期争议复核导出.user_type,带外门的过渡小间,带外门的过渡小间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务|通行,否,unresolved:7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,not_in_supported_component,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00233865913285,8,0,8,0,0.000328126775497,1.03874635696,0.00393643205994,0.00417721851123,0.000327653859149,0.142522260181,0.142402317224,0.0125752396343,0.000328126775497,0.137004977464,0.136885955043,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,24,0,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,7y3sRwLe3Va,G10_geometry,24,24,0,2,5,0.208333333333,7,False,0.235507246377,0.0227007242427,0.23,0,0.00256413248593,0.055,0.168333333333,0,,suffix,7,0,0,7,17,False,19,3,0.1,0.8,cumulative,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,19,False,,,test,通行与连接,早期争议复核导出.user_type,卧室门外公共走廊,卧室门外公共走廊,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|通行,否,supported_component:7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,12,0,0,0.00251231635384,8,0,8,0,0.00328737059407,1.08326053619,0.0197548523803,0.0194395359938,0.00102946831444,0.542926072459,0.544223199911,0.0143914619411,0.00328737059407,0.543475506119,0.544636986349,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,24,0.208333333333,0
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,0.1,7y3sRwLe3Va,G10_geometry,5,5,0,1,3,0.6,4,False,0.4,0,0.706666666667,0,0,0.293333333333,0.472,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,通行与连接,早期争议复核导出.user_type,楼梯挑空栏杆平台,楼梯挑空栏杆平台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,12,0,0,0.00394439329584,12,0,12,0,0.000780021452399,0.980837404728,0.0184469817235,0.0187385084189,0.000500222499811,0.395658034911,0.396120399219,0.0368571581127,0.000780021452399,0.377182924371,0.377651842559,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,5,0.6,0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,0.1,7y3sRwLe3Va,G10_geometry,6,6,0,1,4,0.666666666667,5,False,0.6,0.0871720435997,0.716666666667,0,0,0.283333333333,0.401666666667,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,,test,开放复合空间,后续41图亲审.current_classification.coarse_type,长餐桌区及厨房开口,长餐桌区及厨房开口,AI_new_spatial_review,carried_visual_record,餐饮＋厨房；餐饮为主,后续41图亲审.current_classification.focus,餐饮、厨房,厨房|用餐,确认,unresolved:7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kitchen+dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics,20,0,0,0.00765691908321,15,12,,,,,0.233204724755,,0.00147256836984,0.317058600557,,0.0824255774579,,0.347150298059,,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,6,0.333333333333,0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,7y3sRwLe3Va,G10_geometry,6,6,0,1,2,0.333333333333,3,False,0.6,0.0177253478985,0.353333333333,0,0.00220742070177,0.0466666666667,0.223333333333,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,,,test,开放复合空间,后续41图亲审.current_classification.coarse_type,壁炉沙发起居区,壁炉沙发起居区,AI_new_spatial_review,new_original,起居＋厨房；起居为主,后续41图亲审.current_classification.focus,起居、厨房,用途不明|起居休闲|通行,否,supported_component:7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,12,4,0,0.00425773190708,18,0,18,2,0.00373893675602,0.992897212505,0.0130115878213,0.0163053042169,0.00066170029066,0.186829142046,0.184954032074,0.0177569918716,0.00373893675602,0.178681656954,0.176937375353,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,6,0,0
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,0.1,7y3sRwLe3Va,G10_geometry,4,4,0,1,0,0,1,False,0,0,0,0,0,0,0,1,2,suffix,7,1,1,3,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,3,True,1,1,test,开放复合空间,后续41图亲审.current_classification.coarse_type,壁炉沙发起居区,壁炉沙发起居区,AI_new_spatial_review,new_original,起居＋厨房；起居为主,后续41图亲审.current_classification.focus,起居、厨房,用途不明|起居休闲|通行,否,supported_component:7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,12,4,0,0.00425773190708,18,0,18,2,0.00373893675602,0.992897212505,0.0130115878213,0.0163053042169,0.00066170029066,0.186829142046,0.184954032074,0.0177569918716,0.00373893675602,0.178681656954,0.176937375353,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,4,0,0
