round_id,worker_id,task_id,base_task_id,dataset_group,assignment_batch,assignment_reason,is_common_anchor,expected_completion_order,manifest_version,watch_flag
C1,30,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,1,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,28,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,17,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,18,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,14,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,6,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,36,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,31,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,11,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,33,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,34,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,12,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,15,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,35,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,8,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,10,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,False
C1,37,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v2_draft,True
C1,27,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,29,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,13,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,2,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,32,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,30,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,1,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,28,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,17,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,18,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,14,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,6,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,36,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,31,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,11,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,33,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,34,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,12,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,15,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,35,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,8,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,10,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,False
C1,37,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v2_draft,True
C1,27,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,29,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,13,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,2,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,32,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,30,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,1,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,28,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,17,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,18,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,14,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,6,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,36,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,31,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,11,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,33,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,34,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,12,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,15,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,35,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,8,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,10,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,False
C1,37,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v2_draft,True
C1,27,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,29,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,13,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,2,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,32,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,30,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,1,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,28,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,17,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,18,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,14,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,6,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,36,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,31,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,11,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,33,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,34,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,12,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,15,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,35,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,8,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,10,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,False
C1,37,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v2_draft,True
C1,27,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,29,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,13,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,2,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,32,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,30,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,1,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,28,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,17,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,18,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
C1,14,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,6,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,36,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,31,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,True
C1,11,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v2_draft,False
