analysis_value,base_task_id,building_id,canonical_annotation_id,condition,feature_family,feature_name,positive_direction,raw_value,reference_identity,reference_sha256,reference_source,reference_source_version,source_path,stage,worker_id
-0.037497025226,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,3651a92290f6ddca5577,manual,quality,d_mask_to_reference,lower_d_mask_better,0.037497025226,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,31
-0.042494583951,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,17be19782ab6f1fa54ca,manual,quality,d_mask_to_reference,lower_d_mask_better,0.042494583951,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,34
-0.020283671457,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,b7ad646fe3dc3b0d378e,manual,quality,d_mask_to_reference,lower_d_mask_better,0.020283671457,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,8
-0.02180870199,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,8bdb2a37829bea126cde,manual,quality,d_mask_to_reference,lower_d_mask_better,0.02180870199,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,8
-0.042557467196,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,06925f70038be9cf6628,manual,quality,d_mask_to_reference,lower_d_mask_better,0.042557467196,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,31
-0.048548969901,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,022a2edfc36f1862ff6d,manual,quality,d_mask_to_reference,lower_d_mask_better,0.048548969901,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,34
-0.044126875587,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,2t7WUuJeko7,8768c3642fee588c06f4,manual,quality,d_mask_to_reference,lower_d_mask_better,0.044126875587,gt,802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json|802a5d1a4d78545874bacc5463a0c5a204531bbca773643340ed28d63ee15da6|geometry_gt,import_json/mp3d_validation_gt_audit_20260809/mp3d_validation_all_gt_import.json,C2-A-RP,11
-0.172606953043,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,bd14297e6f34d6705898,manual,quality,d_mask_to_reference,lower_d_mask_better,0.172606953043,gt,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,C1,10
-0.165168565834,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,a3e7b70ed81a76c41c0f,manual,quality,d_mask_to_reference,lower_d_mask_better,0.165168565834,gt,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,C1,27
-0.165170960042,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,98fc2a900301cecb1f95,manual,quality,d_mask_to_reference,lower_d_mask_better,0.165170960042,gt,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,C1,28
-0.159473667643,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,d5c88ef7632f0c3ce88f,manual,quality,d_mask_to_reference,lower_d_mask_better,0.159473667643,gt,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,C1,30
-0.172606953043,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,9ba553c8c79977374da6,manual,quality,d_mask_to_reference,lower_d_mask_better,0.172606953043,gt,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,C1,6
-0.054307589319,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,9c8a68204bbf22bf,manual,quality,d_mask_to_reference,lower_d_mask_better,0.054307589319,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,1
-0.011411650314,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,84b0461c974c6f08,manual,quality,d_mask_to_reference,lower_d_mask_better,0.011411650314,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,10
-0.019660257343,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,b36f0dc2bb36d9b6,manual,quality,d_mask_to_reference,lower_d_mask_better,0.019660257343,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,11
-0.037240033701,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,e43b14b1a0c01b0f,manual,quality,d_mask_to_reference,lower_d_mask_better,0.037240033701,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,12
-0.012343446816,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,a73527487e1ba30e,manual,quality,d_mask_to_reference,lower_d_mask_better,0.012343446816,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,13
-0.012343446816,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,9bf982556e9845da,manual,quality,d_mask_to_reference,lower_d_mask_better,0.012343446816,gt,82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl|82dbcb1d08754476e4f2a447b70550bd297689c2c50df9f96aeb270b37f163d6|geometry_gt,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl,P1,14
