worker_id,worker_display_name,platform_id,interface_language,ls_endpoint,project_name,task_id,task_url,dataset_group,is_common_anchor,expected_completion_order,assignment_reason,watch_flag,notes
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,,Calibration_anchor,true,1,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,Calibration_anchor,true,2,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,,Calibration_anchor,true,3,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,,Calibration_anchor,true,4,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58,,Calibration_anchor,true,5,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,Calibration_anchor,true,6,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,,Calibration_anchor,true,7,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,,Calibration_anchor,true,8,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,,Calibration_anchor,true,9,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,,Calibration_anchor,true,10,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,,Calibration_anchor,true,11,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,,Calibration_anchor,true,12,common_anchor,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,,Calibration_core,false,13,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,,Calibration_core,false,14,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,,Calibration_core,false,15,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,Z6MFQCViBuw_bc4ec1f735f3446aa4b56165d9508b45,,Calibration_core,false,16,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,,Calibration_core,false,17,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,,Calibration_core,false,18,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,,Calibration_core,false,19,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,,Calibration_core,false,20,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,,Calibration_core,false,21,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,,Calibration_core,false,22,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,,Calibration_core,false,23,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,,Calibration_core,false,24,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,,Calibration_core,false,25,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,,Calibration_core,false,26,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,,Calibration_core,false,27,balanced_core,True,
29,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,,Calibration_core,false,28,balanced_core,True,
