worker_id,worker_display_name,platform_id,interface_language,ls_endpoint,project_name,task_id,task_url,dataset_group,is_common_anchor,expected_completion_order,assignment_reason,watch_flag,notes
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,,Calibration_anchor,true,1,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,Calibration_anchor,true,2,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,,Calibration_anchor,true,3,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,,Calibration_anchor,true,4,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,,Calibration_anchor,true,5,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,Calibration_anchor,true,6,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,,Calibration_anchor,true,7,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,,Calibration_anchor,true,8,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,,Calibration_anchor,true,9,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,,Calibration_anchor,true,10,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
