worker_id,worker_display_name,platform_id,interface_language,ls_endpoint,project_name,task_id,task_url,dataset_group,is_common_anchor,expected_completion_order,assignment_reason,watch_flag,notes
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,,Calibration_anchor,true,1,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,Calibration_anchor,true,2,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,,Calibration_anchor,true,3,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,,Calibration_anchor,true,4,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,,Calibration_anchor,true,5,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,Calibration_anchor,true,6,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,,Calibration_anchor,true,7,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,,Calibration_anchor,true,8,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,,Calibration_anchor,true,9,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,,Calibration_anchor,true,10,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,,Calibration_anchor,true,11,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,,Calibration_anchor,true,12,common_anchor,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,,Calibration_core,false,13,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,,Calibration_core,false,14,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,,Calibration_core,false,15,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,Calibration_core,false,16,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,,Calibration_core,false,17,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,,Calibration_core,false,18,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_f2eeae1a36f14f6cb7b934efd9becb4d,,Calibration_core,false,19,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,,Calibration_core,false,20,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,,Calibration_core,false,21,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,,Calibration_core,false,22,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,,Calibration_core,false,23,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,,Calibration_core,false,24,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,,Calibration_core,false,25,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,,Calibration_core,false,26,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,,Calibration_core,false,27,balanced_core,False,
33,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,,Calibration_core,false,28,balanced_core,False,
