worker_id,worker_display_name,platform_id,interface_language,ls_endpoint,project_name,task_id,task_url,dataset_group,is_common_anchor,expected_completion_order,assignment_reason,watch_flag,notes
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,,Calibration_anchor,true,1,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,,Calibration_anchor,true,2,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,,Calibration_anchor,true,3,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,,Calibration_anchor,true,4,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,,Calibration_anchor,true,5,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,,Calibration_anchor,true,6,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,,Calibration_anchor,true,7,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,,Calibration_anchor,true,8,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,,Calibration_anchor,true,9,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,,Calibration_anchor,true,10,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,,Calibration_anchor,true,11,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,,Calibration_anchor,true,12,common_anchor,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,,Calibration_core,false,13,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,,Calibration_core,false,14,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,,Calibration_core,false,15,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,,Calibration_core,false,16,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,,Calibration_core,false,17,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,,Calibration_core,false,18,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,,Calibration_core,false,19,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,,Calibration_core,false,20,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,,Calibration_core,false,21,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,,Calibration_core,false,22,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,,Calibration_core,false,23,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,,Calibration_core,false,24,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,,Calibration_core,false,25,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,,Calibration_core,false,26,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,,Calibration_core,false,27,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,,Calibration_core,false,28,balanced_core,False,
1,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,,Calibration_core,false,29,balanced_core,False,
